region,name,type,latitude,longitude,realtime,colormap_r,colormap_g,colormap_b,colormap_a
CA,T320BS3_7_B1,GEN,38.0121726,-121.75841,67.61,123,0,255,255
CA,T320BS4_7_B1,GEN,38.0123534,-121.75841,67.61,123,0,255,255
CA,TAFT1_1_N001,LOAD,35.15,-119.47994,65.68,95,0,255,255
CA,TAFT1_1_N004,LOAD,35.15,-119.48006,65.68,95,0,255,255
CA,TAMARACK_6_N001,LOAD,39.313743,-120.4968,68.72,139,0,255,255
CA,TAMARISK_1_N001,LOAD,33.817316,-116.4549,68.19,133,0,255,255
CA,TAP801_1_N001,LOAD,34.109614,-116.41184,69.08,144,0,255,255
CA,TAP807_1_N001,LOAD,34.0,-116.5,67.61,123,0,255,255
CA,TASSAJAR_2_N001,LOAD,37.799595,-121.90779,69.26,144,0,255,255
CA,TASSAJAR_2_N002,LOAD,37.799595,-121.9079,69.26,144,0,255,255
CA,TECUYA_6_N001,LOAD,35.018589,-118.97954,66.53,106,0,255,255
CA,TEICHERT_1_N001,LOAD,37.79,-121.36,67.92,128,0,255,255
CA,TEJON_6_N001,LOAD,35.019534,-118.95478,66.54,106,0,255,255
CA,TELECYN_1_N001,LOAD,32.6379178,-117.01607,68.42,133,0,255,255
CA,TELECYN_1_N006,LOAD,32.6378371,-117.01601,68.42,133,0,255,255
CA,TELECYN_1_N014,LOAD,32.6378371,-117.01613,68.42,133,0,255,255
CA,TEMBLOR_1_N003,LOAD,35.382796,-119.69635,67.38,117,0,255,255
CA,TEMBLOR_1_N004,GEN,35.382796,-119.69646,67.38,117,0,255,255
CA,TEMPLE21_7_N002,GEN,35.557,-120.6826,69.53,150,0,255,255
CA,TEMPLETN_2_N008,LOAD,35.554496,-120.68,69.53,150,0,255,255
CA,TERAWND_1_N001,GEN,34.03,-116.53,67.61,123,0,255,255
CA,TERMNOUS_6_N001,LOAD,38.116464,-121.42201,69.04,144,0,255,255
CA,TESLA_1_N027,GEN,37.714254,-121.56457,67.34,117,0,255,255
CA,TESSUB_2_N001,LOAD,37.73,-121.93,70.05,155,0,255,255
CA,TEVIS_1_N001,LOAD,35.319192,-119.1286,67.72,123,0,255,255
CA,TEVIS_1_N003,LOAD,35.319192,-119.12871,67.65,123,0,255,255
CA,TEXSUN1G_7_B2,GEN,35.37,-119.47994,65.05,85,0,255,255
CA,TEXSUN1G_7_N001,LOAD,35.37,-119.48006,65.05,85,0,255,255
CA,TEXSUN2G_7_B2,GEN,35.36,-119.47994,65.05,85,0,255,255
CA,TEXSUN2G_7_N001,LOAD,35.36,-119.48006,65.05,85,0,255,255
CA,THORNHIL_1_N001,LOAD,33.833699,-116.52464,67.67,123,0,255,255
CA,TIDEWATR_2_N001,LOAD,38.0198947,-122.0615,68.36,133,0,255,255
CA,TIDEWATR_2_N014,LOAD,38.0200753,-122.0615,68.36,133,0,255,255
CA,TLRELKE_6_N001,LOAD,36.003703,-119.9488,67.52,123,0,255,255
CA,TOCALOMA_6_N001,LOAD,38.05521,-122.76091,68.63,139,0,255,255
CA,TOPAZC1_7_N021,GEN,35.351278,-120.05071,67.61,123,0,255,255
CA,TOREYPNS_6_N001,LOAD,32.8987795,-117.23988,69.75,155,0,255,255
CA,TOREYPNS_6_N007,LOAD,32.8986005,-117.23988,69.75,155,0,255,255
CA,TOREYPNS_6_N008,LOAD,32.8986005,-117.24009,69.75,155,0,255,255
CA,TOREYPNS_6_N009,LOAD,32.8987795,-117.24009,69.75,155,0,255,255
CA,TORTILLA_1_N001,LOAD,34.874547,-117.06464,71.11,172,0,255,255
CA,TORTILLA_1_N007,LOAD,34.874547,-117.06475,71.11,172,0,255,255
CA,TOT108_2_N006,GEN,34.921148,-118.41354,67.08,117,0,255,255
CA,TOT135G1_7_N001,GEN,34.00672,-117.94319,69.41,150,0,255,255
CA,TOT135G2_7_N001,GEN,34.00672,-117.94308,69.41,150,0,255,255
CA,TOT135G3_7_N001,GEN,34.0066298,-117.94319,69.41,150,0,255,255
CA,TOT135G4_7_N001,GEN,34.00672,-117.9433,69.41,150,0,255,255
CA,TOT135G5_7_N001,GEN,34.0068102,-117.94319,69.41,150,0,255,255
CA,TOT148A_7_N001,GEN,34.891462,-118.43258,67.11,117,0,255,255
CA,TOT162E3_7_N007,GEN,35.009163,-118.29224,66.63,106,0,255,255
CA,TOT162W4_7_N001,GEN,35.009163,-118.29235,66.43,106,0,255,255
CA,TOT179A_7_N001,GEN,35.558399,-118.23708,65.71,95,0,255,255
CA,TOT210S1_7_N002,GEN,35.555363,-115.45921,65.01,85,0,255,255
CA,TOT427A_7_N001,GEN,34.703767,-118.3018,68.02,128,0,255,255
CA,TRABUCO_1_N001,LOAD,33.5630768,-117.67325,70.35,161,0,255,255
CA,TRABUCO_1_N005,LOAD,33.5628972,-117.67325,70.35,161,0,255,255
CA,TRABUCO_1_N009,LOAD,33.5628972,-117.67346,70.35,161,0,255,255
CA,TRABUCO_1_N013,LOAD,33.5630768,-117.67346,70.35,161,0,255,255
CA,TRACY_1_N001,LOAD,37.748396,-121.41565,68.47,133,0,255,255
CA,TRACY_1_N002,LOAD,37.7483056,-121.41576,68.47,133,0,255,255
CA,TRACY_1_N007,LOAD,37.748396,-121.41587,68.47,133,0,255,255
CA,TRACY_1_N101,LOAD,37.7484864,-121.41576,68.47,133,0,255,255
CA,TRANWND_1_N001,GEN,33.9,-116.7,66.89,112,0,255,255
CA,TRESVIS_6_N001,LOAD,39.486707,-121.68799,65.81,95,0,255,255
CA,TRIMBLE_1_N004,LOAD,37.4200904,-121.72989,70.61,166,0,255,255
CA,TRIMBLE_1_N010,LOAD,37.4199096,-121.72989,70.61,166,0,255,255
CA,TRIMBLE_1_N016,LOAD,37.4199096,-121.73011,70.61,166,0,255,255
CA,TRIMBLE_1_N020,LOAD,37.4200904,-121.73011,70.61,166,0,255,255
CA,TRINIDAD_6_N001,LOAD,41.064242,-124.12837,65.9,101,0,255,255
CA,TUDOR_6_N001,LOAD,38.982071,-121.6352,66.76,112,0,255,255
CA,TULUCAY_6_N001,LOAD,38.247946,-122.26823,67.43,123,0,255,255
CA,TUPMAN_1_N101,LOAD,35.354039,-119.27064,66.74,112,0,255,255
CA,TUPMAN_1_N102,GEN,35.354634,-119.29438,66.74,112,0,255,255
CA,TVYVLLY_6_N001,LOAD,36.770622,-119.39323,71.98,182,0,255,255
CA,TWILGHTL_7_N001,GEN,34.9031,-118.25146,69.9,155,0,255,255
CA,TWISSLMN_6_N005,GEN,35.688585,-119.68995,67.66,123,0,255,255
CA,TXMIDST_7_N001,GEN,35.194167,-119.57056,65.7,95,0,255,255
CA,TXROSDL_1_N001,LOAD,35.376953,-119.07791,67.18,117,0,255,255
CA,TXROSDL_1_N002,LOAD,35.376953,-119.07803,67.18,117,0,255,255
CA,TYLER_6_N001,LOAD,40.138393,-122.20849,67.87,128,0,255,255
CA,TYLER_6_N002,LOAD,40.138393,-122.20861,67.87,128,0,255,255
CA,UALCOGN_1_N001,GEN,37.66,-122.38,70.51,166,0,255,255
CA,UCM_6_N001,LOAD,32.8836847,-117.22242,69.83,155,0,255,255
CA,UCM_6_N002,LOAD,32.8836041,-117.22237,69.83,155,0,255,255
CA,UCM_6_N006,LOAD,32.8836041,-117.22248,69.83,155,0,255,255
CA,UCM_6_N110,GEN,32.882113,-117.22302,69.83,155,0,255,255
CA,UKIAH_1_N001,LOAD,39.1428235,-123.19205,69.22,144,0,255,255
CA,UKIAH_1_N005,LOAD,39.1430025,-123.19205,69.22,144,0,255,255
CA,ULTPWRJ_1_N001,GEN,36.66,-119.63,70.87,172,0,255,255
CA,ULTRAOGL_7_N001,GEN,35.741389,-119.05111,66.21,101,0,255,255
CA,ULTRRCK_7_N001,GEN,38.904167,-121.30972,68.12,128,0,255,255
CA,UNIONCH_7_B1,GEN,38.019722,-122.23583,69.78,155,0,255,255
CA,UNOCAL_7_N002,GEN,38.044444,-122.25583,69.88,155,0,255,255
CA,UPPRLKE_6_N001,LOAD,39.145906,-122.91684,70.56,166,0,255,255
CA,URBAN_6_N001,LOAD,32.713308,-117.1514,69.45,150,0,255,255
CA,URBAN_6_N005,LOAD,32.713308,-117.15151,69.45,150,0,255,255
CA,URICH_6_N001,LOAD,38.029918,-122.103,70.59,166,0,255,255
CA,USWINDPW_7_N001,GEN,37.7347723,-121.65194,66.65,112,0,255,255
CA,USWINDPW_7_N002,GEN,38.126389,-121.77506,66.65,112,0,255,255
CA,USWP-FRK_6_N001,GEN,37.734694,-121.65189,68.94,139,0,255,255
CA,USWP-JRW_2_N001,GEN,37.7346157,-121.65194,68.41,133,0,255,255
CA,USWP-PAT_1_B1,GEN,37.7346157,-121.65206,67.09,117,0,255,255
CA,USWP-RLF_2_N001,GEN,37.734694,-121.65211,67.37,117,0,255,255
CA,USWP-WKR_6_B2,GEN,37.7347723,-121.65206,66.19,101,0,255,255
CA,VACA-DIX_1_N001,LOAD,38.401617,-121.91987,66.64,112,0,255,255
CA,VACA-DIX_1_N014,GEN,38.401617,-121.91999,66.64,112,0,255,255
CA,VACAVIL_1_N001,LOAD,38.3565201,-121.97951,66.85,112,0,255,255
CA,VACAVIL_1_N101,LOAD,38.356439,-121.97945,67.08,117,0,255,255
CA,VACAVIL_1_N102,LOAD,38.356439,-121.97957,67.08,117,0,255,255
CA,VALCNTR_6_N001,LOAD,33.230683,-117.0184,70.74,166,0,255,255
CA,VALLEYSC_1_N001,LOAD,33.738398,-117.15643,68.5,133,0,255,255
CA,VALLEYSC_1_N013,GEN,33.738317,-117.15638,68.47,133,0,255,255
CA,VALLEYSC_1_N107,LOAD,33.738317,-117.15649,68.47,133,0,255,255
CA,VALLYHM_1_N001,LOAD,37.855756,-120.94408,69.92,155,0,255,255
CA,VALLYHM_1_N004,GEN,37.855756,-120.9442,69.92,155,0,255,255
CA,VALLYVW_1_N001,LOAD,37.966073,-122.27842,69.89,155,0,255,255
CA,VALLYVW_1_N003,LOAD,37.966073,-122.27853,69.89,155,0,255,255
CA,VASCO_6_N001,LOAD,37.711321,-121.71588,69.02,144,0,255,255
CA,VASCO_6_N003,LOAD,37.711321,-121.71599,69.02,144,0,255,255
CA,VASONA_2_N001,LOAD,37.26,-121.9,68.8,139,0,255,255
CA,VEDDER_1_N001,LOAD,35.61,-118.96,68.48,133,0,255,255
CA,VENWIND_1_N101,GEN,33.96,-116.63,67.29,117,0,255,255
CA,VESTAL_6_N001,LOAD,35.8571366,-119.08873,67.99,128,0,255,255
CA,VESTAL_6_N002,GEN,35.8569574,-119.08873,67.99,128,0,255,255
CA,VESTAL_6_N004,GEN,35.8569574,-119.08895,67.99,128,0,255,255
CA,VESTAL_6_N006,GEN,35.8571366,-119.08895,67.99,128,0,255,255
CA,VESTAL_6_N020,GEN,35.797637,-119.28598,67.99,128,0,255,255
CA,VICTOR_1_N001,LOAD,38.1456513,-121.17732,68.17,128,0,255,255
CA,VICTOR_1_N063,GEN,38.1454707,-121.17732,68.17,128,0,255,255
CA,VICTOR_6_N001,LOAD,38.1454707,-121.17755,69.61,150,0,255,255
CA,VICTOR_6_N002,LOAD,38.1456513,-121.17755,69.61,150,0,255,255
CA,VICTOR_7_N002,GEN,34.512456,-117.4771,68.17,128,0,255,255
CA,VIEJOSC_2_N001,LOAD,36.5787728,-121.90897,69.41,150,0,255,255
CA,VIEJOSC_2_N004,LOAD,33.667334,-117.64273,69.41,150,0,255,255
CA,VIEJO_6_N001,LOAD,36.5786921,-121.90891,69.0,144,0,255,255
CA,VIEJO_6_N003,LOAD,36.5786921,-121.90903,69.0,144,0,255,255
CA,VIERRA_1_N001,LOAD,37.85,-121.24,69.7,150,0,255,255
CA,VILLAPK_2_N028,GEN,33.815674,-117.8345,68.92,139,0,255,255
CA,VINA_6_N001,LOAD,39.941614,-122.04174,69.03,144,0,255,255
CA,VINCENT_2_N100,GEN,34.488234,-118.1177,67.61,123,0,255,255
CA,VINCENT_2_N101,GEN,34.488234,-118.11781,67.61,123,0,255,255
CA,VINEYARD_2_N001,LOAD,37.6696733,-121.85436,69.37,150,0,255,255
CA,VINEYARD_2_N002,LOAD,37.6695919,-121.8543,69.37,150,0,255,255
CA,VINEYARD_6_N001,LOAD,37.6695919,-121.85442,69.46,150,0,255,255
CA,VLYCGEN_7_N002,GEN,33.232063,-117.00223,70.74,166,0,255,255
CA,VLYCGEN_7_N003,GEN,33.232063,-117.00234,70.74,166,0,255,255
CA,VSTA_1_GN001,GEN,34.041253,-117.32073,68.64,139,0,255,255
CA,VSTA_1_N001,LOAD,34.041253,-117.32062,68.64,139,0,255,255
CA,VSTA_1_N018,GEN,34.0411628,-117.32073,68.64,139,0,255,255
CA,VSTA_6_N001,LOAD,34.041253,-117.32084,68.66,139,0,255,255
CA,VSTA_6_N008,GEN,34.0413432,-117.32073,68.7,139,0,255,255
CA,WADHAM_7_B1,GEN,39.106766,-122.10948,64.11,74,0,255,255
CA,WAHTOKE_1_N001,LOAD,36.616183,-119.45241,70.94,172,0,255,255
CA,WAHTOKE_1_N002,LOAD,36.616183,-119.45252,70.94,172,0,255,255
CA,WALNUT_6_N001,LOAD,34.0084038,-117.94966,69.49,150,0,255,255
CA,WALNUT_6_N007,GEN,34.0084038,-117.94988,69.49,150,0,255,255
CA,WALNUT_6_N008,GEN,34.0085842,-117.94988,69.49,150,0,255,255
CA,WALNUT_6_N011,GEN,33.930594,-117.88643,69.49,150,0,255,255
CA,WARENCYN_6_N001,LOAD,33.015455,-117.00227,69.32,144,0,255,255
CA,WARENCYN_6_N002,LOAD,33.015455,-117.00238,69.32,144,0,255,255
CA,WARNERS_6_N001,LOAD,33.247186,-116.67594,74.37,220,0,255,255
CA,WASCO_6_N001,LOAD,35.602066,-119.32635,66.66,112,0,255,255
CA,WATRSHED_6_N001,LOAD,37.487815,-122.31024,70.08,155,0,255,255
CA,WEBER_6_N001,LOAD,37.919828,-121.24023,68.57,139,0,255,255
CA,WEMRSWS_6_N001,LOAD,39.035984,-120.98791,69.22,144,0,255,255
CA,WESTLANE_6_N001,LOAD,37.990674,-121.28237,69.26,144,0,255,255
CA,WESTLNDS_1_N001,LOAD,36.4,-120.31994,68.01,128,0,255,255
CA,WESTLNDS_1_N019,LOAD,36.4,-120.32006,68.01,128,0,255,255
CA,WESTPARK_1_N001,LOAD,35.374164,-119.03984,67.23,117,0,255,255
CA,WESTPARK_1_N005,LOAD,35.374083,-119.03978,67.23,117,0,255,255
CA,WESTPARK_1_N009,LOAD,35.374083,-119.0399,67.23,117,0,255,255
CA,WESTPLAT_1_N001,LOAD,35.42,-119.3,66.56,106,0,255,255
CA,WESTPNT_7_B2,GEN,38.444777,-120.51692,70.19,161,0,255,255
CA,WHEATLND_6_N001,LOAD,39.013055,-121.41852,65.89,101,0,255,255
CA,WHEATLND_6_N006,GEN,39.072905,-121.39924,65.89,101,0,255,255
CA,WHEELBR1_7_B1,GEN,40.43,-122.27,63.94,68,0,255,255
CA,WHEELER_6_N001,LOAD,35.089761,-118.97659,66.44,106,0,255,255
CA,WHELRGPP_2_N004,GEN,35.06,-119.02,66.38,106,0,255,255
CA,WHISMAN_1_N001,LOAD,37.4049132,-122.06886,69.97,155,0,255,255
CA,WHISMAN_1_N004,LOAD,37.4048319,-122.0688,69.97,155,0,255,255
CA,WHISMAN_1_N009,LOAD,37.4048319,-122.06892,69.97,155,0,255,255
CA,WHITEWTR_7_B1,GEN,33.932426,-116.612,67.4,117,0,255,255
CA,WHITMORE_6_N001,LOAD,40.628753,-121.91571,67.68,123,0,255,255
CA,WILDWOOD_1_N001,LOAD,40.387138,-123.04506,64.51,79,0,255,255
CA,WILKINS_6_N001,LOAD,39.00552,-121.86723,67.95,128,0,255,255
CA,WILLIAMS_6_N002,LOAD,39.15758,-122.14762,64.53,79,0,255,255
CA,WILLITS_6_N001,LOAD,39.405666,-123.32737,72.05,188,0,255,255
CA,WILLOWS_6_N001,LOAD,39.531805,-122.18587,65.08,85,0,255,255
CA,WINDGAP_2_N003,GEN,35.01,-118.99,66.39,106,0,255,255
CA,WINTEC6_7_N001,GEN,33.9103771,-116.54549,67.24,117,0,255,255
CA,WINTERS_6_N001,LOAD,38.517708,-121.95133,67.36,117,0,255,255
CA,WISE1_7_B1,GEN,38.890364,-121.09754,68.68,139,0,255,255
CA,WISE2_7_B1,GEN,38.890364,-121.09766,68.68,139,0,255,255
CA,WOHLER_6_N001,LOAD,38.512048,-122.88091,69.49,150,0,255,255
CA,WOLFE_1_N001,LOAD,37.3351422,-122.02082,69.31,144,0,255,255
CA,WOLFE_1_N002,LOAD,37.3350609,-122.02076,69.31,144,0,255,255
CA,WOLFE_1_N007,LOAD,37.3350609,-122.02088,69.31,144,0,255,255
CA,WOLFSKIL_7_B1,GEN,38.211346,-122.13108,67.72,123,0,255,255
CA,WOODACRE_6_N001,LOAD,38.012118,-122.65455,68.27,133,0,255,255
CA,WOODLAND_7_B1,GEN,38.689025,-121.73754,69.22,144,0,255,255
CA,WOODLD_1_N001,LOAD,38.6782319,-121.76014,69.25,144,0,255,255
CA,WOODLD_1_N005,LOAD,38.6781511,-121.76008,69.25,144,0,255,255
CA,WOODLD_1_N012,LOAD,38.6781511,-121.7602,69.25,144,0,255,255
CA,WOODLEAF_7_B1,GEN,39.6,-121.18,63.08,57,0,255,255
CA,WOODSIDE_6_N003,LOAD,37.436244,-122.24203,70.88,172,0,255,255
CA,WOODSIDE_6_N004,LOAD,37.436244,-122.24214,70.88,172,0,255,255
CA,WOODWARD_1_N005,LOAD,36.896637,-119.74995,69.22,144,0,255,255
CA,WOODWARD_1_N006,LOAD,36.896637,-119.75007,69.22,144,0,255,255
CA,WPBART_1_N001,LOAD,38.02,-121.97994,68.65,139,0,255,255
CA,WPBART_1_N004,LOAD,38.02,-121.98006,68.65,139,0,255,255
CA,WSCOPRSN_1_N001,LOAD,35.61,-119.37,66.58,106,0,255,255
CA,WSCRMNO_1_N004,LOAD,38.5893929,-121.54503,69.52,150,0,255,255
CA,WSCRMNO_1_N013,LOAD,38.589312,-121.54497,69.52,150,0,255,255
CA,WSCRMNO_1_N201,LOAD,38.589312,-121.54509,69.52,150,0,255,255
CA,WSTFRSO_1_N001,LOAD,36.718419,-119.81854,70.54,166,0,255,255
CA,WSTFRSO_1_N004,LOAD,36.718419,-119.81865,70.54,166,0,255,255
CA,WSTFRSO_1_N017,GEN,36.680349,-119.7998,70.54,166,0,255,255
CA,WSTLD1RA_1_N001,LOAD,36.72,-120.72,67.8,128,0,255,255
CA,WYANDTTE_1_N001,LOAD,39.4916827,-121.54116,64.8,85,0,255,255
CA,WYANDTTE_1_N003,LOAD,39.4916021,-121.5411,64.8,85,0,255,255
CA,WYANDTTE_1_N102,LOAD,39.4916021,-121.54122,64.8,85,0,255,255
CA,YCCOGEN_7_B1,GEN,39.137321,-121.6439,63.49,63,0,255,255
CA,YUBACTY_7_B1,GEN,39.136667,-121.64833,63.49,63,0,255,255
CA,ZACA_1_N001,LOAD,34.696829,-120.15137,73.86,210,0,255,255
CA,ZAMORA_1_N001,LOAD,38.775425,-121.8583,68.33,133,0,255,255
CA,ZANKER_1_N001,LOAD,37.47,-121.80994,70.4,161,0,255,255
CA,ZANKER_1_N003,LOAD,37.47,-121.81006,70.4,161,0,255,255
CA,ZONDWD_6_B1,GEN,37.740427,-121.66858,68.94,139,0,255,255
